CustomerID,State,PlanType,InternetType,Contract,TenureMonths,MonthlyRecharge,TotalSpend,DataUsageGB,CallMinutes,CustomerServiceCalls,NetworkComplaints,Churn
BSNL823285,Tamil Nadu,Prepaid,3G,Annual,19,277.17,5170.59,10.02,1040,1,0,No
BSNL558518,Tamil Nadu,Postpaid,3G,Annual,43,997.27,42870.46,8.83,1990,0,2,Yes
BSNL999951,Kerala,Prepaid,4G,Monthly,32,775.62,24752.43,30.89,1303,3,1,Yes
BSNL230122,Maharashtra,Prepaid,4G,Monthly,18,807.75,14519.02,32.75,1073,3,3,Yes
BSNL856499,Kerala,Prepaid,Broadband,Monthly,6,181.57,1238.81,19.71,1271,5,1,Yes
BSNL600705,Tamil Nadu,Prepaid,4G,Annual,71,189.81,13299.91,47.37,1249,0,0,No
BSNL131541,Maharashtra,Prepaid,3G,Annual,70,372.47,26223.76,14.1,1661,0,1,No
BSNL479615,Karnataka,Prepaid,4G,Monthly,70,1115.1,78140.67,17.97,1950,0,2,No
BSNL303205,Telangana,Prepaid,4G,Annual,62,270.15,16748.72,22.7,1006,1,0,No
BSNL755548,Karnataka,Postpaid,None,Monthly,7,700.59,4797.54,25.23,824,3,0,Yes
BSNL433749,Andhra Pradesh,Postpaid,4G,Monthly,37,1162.57,43098.25,48.07,404,4,0,Yes
BSNL959352,Karnataka,Postpaid,4G,Two Year,49,992.86,48728.47,25.02,448,3,0,Yes
BSNL925299,Kerala,Prepaid,4G,Annual,64,868.82,55431.87,28.03,879,3,1,Yes
BSNL579707,Andhra Pradesh,Prepaid,4G,Two Year,60,185.48,11155.32,2.92,116,0,2,Yes
BSNL928713,Tamil Nadu,Prepaid,Broadband,Monthly,60,619.7,37242.5,21.9,1802,1,1,Yes
BSNL798384,Kerala,Prepaid,4G,Two Year,63,1179.76,74133.95,32.37,1598,2,0,No
BSNL695890,Maharashtra,Prepaid,4G,Monthly,31,824.39,25513.77,40.33,64,2,1,No
BSNL864885,Karnataka,Prepaid,4G,Two Year,56,1007.99,56573.27,34.98,712,0,4,Yes
BSNL598904,Telangana,Postpaid,3G,Monthly,64,505.49,32305.37,30.18,1795,2,0,No
BSNL951230,Tamil Nadu,Prepaid,4G,Monthly,56,753.12,42000.78,3.5,699,0,1,No
BSNL739135,Tamil Nadu,Prepaid,4G,Annual,60,758.48,45423.34,31.99,1882,5,1,Yes
BSNL319332,Kerala,Prepaid,Broadband,Monthly,47,282.78,13266.01,23.74,874,4,3,Yes
BSNL778259,Tamil Nadu,Prepaid,4G,Monthly,64,1163.21,74604.09,3.9,1238,4,2,Yes
BSNL809913,Karnataka,Postpaid,3G,Monthly,57,1126.43,64040.28,20.73,563,0,1,No
BSNL960155,Karnataka,Prepaid,4G,Monthly,67,569.15,38286.01,29.66,428,1,1,No
BSNL623554,Tamil Nadu,Prepaid,4G,Monthly,57,1107.65,63312.41,47.53,1347,2,1,Yes
BSNL328991,Karnataka,Prepaid,3G,Monthly,21,1137.89,23908.59,43.38,1582,0,1,Yes
BSNL508160,Andhra Pradesh,Postpaid,Broadband,Annual,68,885.35,60334.02,4.84,1457,1,0,No
BSNL680512,Andhra Pradesh,Postpaid,4G,Monthly,22,265.9,5971.1,28.71,1611,0,0,No
BSNL482854,Maharashtra,Prepaid,4G,Annual,26,1163.27,30047.46,42.15,64,0,0,No
BSNL371368,Maharashtra,Prepaid,Broadband,Monthly,15,396.16,6032.81,15.09,1382,3,1,Yes
BSNL165117,Andhra Pradesh,Prepaid,None,Monthly,60,1157.8,69524.31,6.66,536,3,0,No
BSNL946120,Andhra Pradesh,Postpaid,Broadband,Monthly,26,993.28,25862.02,21.88,889,0,0,No
BSNL579657,Kerala,Prepaid,Broadband,Monthly,7,938.38,6545.3,45.33,1483,1,1,No
BSNL395700,Andhra Pradesh,Postpaid,3G,Monthly,20,798.22,15929.43,14.62,771,1,0,No
BSNL530814,Telangana,Postpaid,4G,Annual,34,280.16,9472.21,17.47,765,0,1,No
BSNL458804,Andhra Pradesh,Prepaid,3G,Monthly,42,1031.01,43316.33,32.07,1905,1,0,No
BSNL398301,Andhra Pradesh,Prepaid,4G,Monthly,55,318.35,17558.75,29.71,1426,1,2,No
BSNL871255,Andhra Pradesh,Postpaid,None,Monthly,62,814.58,50458.63,46.04,1386,1,3,No
BSNL313946,Andhra Pradesh,Postpaid,Broadband,Monthly,67,918.73,61732.84,46.49,200,6,0,Yes
BSNL968920,Tamil Nadu,Prepaid,4G,Monthly,18,749.48,13641.34,7.86,731,2,0,No
BSNL459675,Andhra Pradesh,Prepaid,3G,Monthly,28,753.38,21249.99,22.52,130,5,3,Yes
BSNL249172,Tamil Nadu,Prepaid,Broadband,Monthly,64,643.59,41003.31,21.32,1174,1,2,No
BSNL722911,Andhra Pradesh,Postpaid,None,Monthly,60,1137.18,68177.18,33.02,1250,3,1,Yes
BSNL548284,Telangana,Prepaid,4G,Two Year,63,156.05,10008.6,32.31,69,1,0,No
BSNL150480,Kerala,Postpaid,None,Two Year,23,623.94,14438.69,28.63,1157,4,0,Yes
BSNL480475,Telangana,Prepaid,3G,Monthly,37,822.59,30618.11,28.22,1323,1,1,No
BSNL780380,Karnataka,Prepaid,4G,Annual,51,545.4,27839.48,5.2,1054,4,1,No
BSNL770782,Telangana,Prepaid,4G,Monthly,35,1166.63,40900.06,5.87,1150,1,0,No
BSNL447026,Telangana,Prepaid,4G,Annual,60,480.47,28637.44,38.23,1604,6,1,Yes
BSNL922136,Karnataka,Postpaid,None,Monthly,4,231.31,729.54,35.26,564,0,3,Yes
BSNL432203,Andhra Pradesh,Prepaid,4G,Annual,50,865.01,43058.64,37.59,407,2,1,No
BSNL537834,Tamil Nadu,Prepaid,3G,Monthly,22,941.78,20537.71,42.49,1400,3,0,No
BSNL224963,Kerala,Postpaid,4G,Monthly,23,193.05,4282.7,30.37,867,2,1,Yes
BSNL165863,Telangana,Prepaid,3G,Two Year,60,205.83,12519.09,35.46,1622,4,1,No
BSNL710448,Karnataka,Prepaid,3G,Two Year,48,880.29,42164.36,45.85,723,0,2,No
BSNL447310,Tamil Nadu,Postpaid,3G,Annual,16,387.24,6102.9,41.68,1051,0,1,No
BSNL807998,Kerala,Prepaid,4G,Monthly,62,893.8,55481.87,48.86,950,2,0,No
BSNL351675,Andhra Pradesh,Prepaid,4G,Monthly,44,1008.91,44281.87,21.27,1907,0,2,No
BSNL921400,Telangana,Prepaid,4G,Monthly,51,395.43,20097.68,12.81,1441,1,0,No
BSNL773717,Maharashtra,Postpaid,4G,Monthly,5,381.06,2054.26,38.51,838,2,0,No
BSNL708776,Telangana,Postpaid,4G,Monthly,58,369.67,21268.94,4.99,1577,2,0,No
BSNL159660,Kerala,Prepaid,4G,Monthly,12,451.81,5248.8,17.63,1024,1,1,No
BSNL376279,Maharashtra,Postpaid,3G,Monthly,4,386.48,1516.21,14.1,1202,1,1,No
BSNL701248,Kerala,Postpaid,None,Monthly,49,656.47,32290.05,16.77,1549,1,2,Yes
BSNL785451,Tamil Nadu,Prepaid,4G,Monthly,13,844.97,10972.34,20.66,1049,6,2,Yes
BSNL399262,Kerala,Prepaid,Broadband,Annual,37,363.19,13614.44,9.91,57,2,0,No
BSNL928747,Andhra Pradesh,Prepaid,Broadband,Two Year,3,160.7,582.12,14.13,1945,3,2,Yes
BSNL492856,Tamil Nadu,Postpaid,4G,Monthly,44,194.99,8546.64,29.41,1929,0,0,No
BSNL569970,Kerala,Prepaid,3G,Monthly,2,330.91,596.82,40.0,460,0,0,No
BSNL239159,Karnataka,Postpaid,4G,Annual,15,603.63,8913.03,8.24,1634,3,1,Yes
BSNL962217,Karnataka,Prepaid,4G,Monthly,51,1001.77,51053.64,7.38,1306,1,1,No
BSNL805522,Maharashtra,Postpaid,4G,Monthly,53,482.98,25587.22,49.06,1437,2,1,No
BSNL787472,Maharashtra,Prepaid,4G,Monthly,64,1075.59,68779.78,36.06,1920,6,2,Yes
BSNL692603,Telangana,Postpaid,4G,Monthly,7,198.0,1243.75,42.09,464,2,3,Yes
BSNL282864,Maharashtra,Prepaid,4G,Monthly,3,1078.5,3084.82,25.45,1171,3,3,Yes
BSNL524957,Maharashtra,Prepaid,4G,Annual,68,301.09,20341.54,4.57,1267,4,1,Yes
BSNL121147,Maharashtra,Prepaid,None,Monthly,39,210.45,8038.6,9.91,1345,1,0,No
BSNL433949,Kerala,Prepaid,4G,Two Year,65,1021.74,66484.7,28.58,1272,1,3,Yes
BSNL694521,Maharashtra,Prepaid,Broadband,Monthly,21,170.1,3771.18,16.75,1026,0,2,No
BSNL316940,Andhra Pradesh,Prepaid,3G,Monthly,54,216.84,11603.03,13.89,1232,2,3,Yes
BSNL298239,Karnataka,Prepaid,4G,Monthly,23,250.86,5922.87,42.21,615,2,0,No
BSNL705522,Maharashtra,Prepaid,4G,Two Year,68,730.4,49726.53,2.44,1199,5,2,Yes
BSNL795810,Karnataka,Prepaid,None,Annual,10,305.56,3015.04,26.88,1449,4,0,Yes
BSNL821897,Karnataka,Postpaid,4G,Annual,28,576.93,16343.84,14.69,1167,2,4,Yes
BSNL881084,Tamil Nadu,Postpaid,4G,Annual,43,371.04,16144.77,31.26,407,2,1,No
BSNL805158,Tamil Nadu,Prepaid,4G,Monthly,48,360.31,17357.12,11.83,527,2,1,Yes
BSNL982200,Tamil Nadu,Prepaid,4G,Monthly,54,745.97,40446.76,41.9,1086,3,0,No
BSNL654452,Telangana,Prepaid,4G,Monthly,31,1082.39,33588.84,11.95,1826,2,2,Yes
BSNL415367,Telangana,Prepaid,4G,Monthly,33,1033.38,34233.94,30.48,193,2,1,No
BSNL410548,Tamil Nadu,Prepaid,Broadband,Monthly,25,153.2,3849.81,42.51,713,0,1,No
BSNL944892,Kerala,Prepaid,3G,Monthly,47,1174.8,55101.84,16.13,959,2,2,Yes
BSNL340226,Kerala,Prepaid,4G,Monthly,40,451.91,18071.59,12.75,1109,0,0,No
BSNL612788,Andhra Pradesh,Prepaid,4G,Two Year,70,974.64,68363.74,34.57,567,2,2,Yes
BSNL579119,Karnataka,Prepaid,Broadband,Monthly,50,852.45,42451.13,39.81,770,0,0,No
BSNL829278,Andhra Pradesh,Prepaid,4G,Annual,4,671.33,2708.46,49.49,504,6,0,Yes
BSNL354796,Tamil Nadu,Prepaid,4G,Monthly,11,220.55,2533.67,16.37,1140,1,2,Yes
BSNL921269,Karnataka,Prepaid,4G,Annual,54,807.48,43608.42,32.44,1319,1,0,No
BSNL436973,Karnataka,Postpaid,4G,Annual,51,890.61,45225.7,24.56,850,4,2,Yes
BSNL816586,Andhra Pradesh,Prepaid,4G,Monthly,25,548.7,13691.87,44.32,253,1,0,No
BSNL692034,Telangana,Prepaid,None,Monthly,66,550.47,36435.49,13.51,537,0,0,No
BSNL223138,Andhra Pradesh,Prepaid,4G,Monthly,15,575.73,8580.01,48.17,792,3,3,Yes
BSNL553162,Tamil Nadu,Postpaid,Broadband,Monthly,40,590.86,23502.26,26.07,618,4,4,Yes
BSNL334364,Tamil Nadu,Prepaid,4G,Monthly,49,1161.33,56944.13,41.57,1112,2,1,No
BSNL921212,Karnataka,Postpaid,3G,Monthly,23,813.31,18684.6,28.48,696,0,0,No
BSNL370869,Kerala,Prepaid,4G,Annual,52,1094.15,57035.2,25.7,476,1,0,No
BSNL786723,Andhra Pradesh,Prepaid,4G,Monthly,8,606.23,4882.15,10.89,1647,1,1,No
BSNL594658,Tamil Nadu,Prepaid,4G,Annual,60,1124.28,67266.32,8.19,624,0,0,No
BSNL723937,Andhra Pradesh,Prepaid,Broadband,Monthly,66,280.8,18488.72,28.07,1693,0,0,No
BSNL779606,Andhra Pradesh,Prepaid,4G,Annual,45,749.36,33814.22,6.11,1822,1,0,No
BSNL846652,Andhra Pradesh,Prepaid,4G,Annual,37,820.3,30386.42,9.68,1189,4,2,No
BSNL957968,Andhra Pradesh,Prepaid,None,Two Year,54,1034.31,55943.54,33.31,1092,0,0,No
BSNL479940,Telangana,Postpaid,None,Two Year,13,1025.0,13313.2,12.86,1376,2,1,No
BSNL592241,Telangana,Postpaid,4G,Two Year,37,996.98,36820.02,9.12,1666,2,1,Yes
BSNL219208,Kerala,Prepaid,3G,Monthly,56,298.85,16707.74,17.14,271,0,1,No
BSNL711808,Maharashtra,Postpaid,4G,Annual,22,1088.72,24005.45,19.1,693,2,1,Yes
BSNL247499,Kerala,Prepaid,4G,Monthly,27,623.75,16792.12,13.99,481,5,3,Yes
BSNL214470,Andhra Pradesh,Prepaid,4G,Two Year,13,996.55,13097.58,7.65,1018,1,0,No
BSNL768223,Tamil Nadu,Prepaid,None,Annual,58,812.3,47240.09,24.19,1356,1,0,No
BSNL733741,Karnataka,Prepaid,4G,Annual,64,539.47,34536.01,48.85,1247,1,0,No
BSNL498578,Karnataka,Prepaid,4G,Monthly,42,722.01,30140.35,11.53,550,0,1,No
BSNL509913,Telangana,Prepaid,4G,Annual,39,941.95,36795.64,47.88,126,1,0,No
BSNL855841,Tamil Nadu,Prepaid,3G,Annual,67,639.97,42848.86,18.98,609,3,3,Yes
BSNL946899,Kerala,Postpaid,3G,Monthly,16,188.76,3156.7,10.11,1955,1,0,No
BSNL204748,Maharashtra,Prepaid,4G,Monthly,61,720.24,44117.51,24.5,627,1,1,No
BSNL491757,Karnataka,Prepaid,4G,Monthly,26,176.81,4477.53,22.5,1705,1,3,Yes
BSNL416841,Kerala,Prepaid,4G,Monthly,32,331.08,10635.89,11.44,434,6,1,Yes
BSNL871757,Karnataka,Prepaid,3G,Annual,24,411.53,10022.92,9.53,342,0,0,No
BSNL162596,Kerala,Prepaid,Broadband,Two Year,35,765.1,26800.84,14.68,765,3,2,Yes
BSNL612712,Telangana,Prepaid,4G,Two Year,34,825.08,27873.02,35.99,766,2,0,No
BSNL833049,Kerala,Prepaid,3G,Annual,33,156.39,5152.69,20.04,232,3,3,Yes
BSNL172775,Andhra Pradesh,Postpaid,Broadband,Annual,14,1098.29,15486.7,42.37,1793,1,5,Yes
BSNL975812,Karnataka,Prepaid,4G,Two Year,17,888.46,15073.58,11.32,933,2,0,No
BSNL121848,Maharashtra,Prepaid,4G,Two Year,16,975.39,15425.81,18.23,159,6,0,Yes
BSNL776349,Andhra Pradesh,Prepaid,Broadband,Monthly,49,385.23,18778.8,33.18,177,1,0,No
BSNL338654,Andhra Pradesh,Prepaid,4G,Monthly,16,356.36,5552.99,9.33,1684,2,1,No
BSNL822991,Karnataka,Postpaid,3G,Monthly,62,722.69,44921.5,40.8,1988,3,3,Yes
BSNL806629,Karnataka,Postpaid,4G,Monthly,31,628.51,19371.22,49.52,1461,1,0,No
BSNL503528,Andhra Pradesh,Prepaid,4G,Two Year,61,484.78,29717.7,16.46,1600,0,0,No
BSNL240984,Tamil Nadu,Prepaid,4G,Two Year,15,900.15,13319.6,37.2,670,0,0,No
BSNL544847,Kerala,Prepaid,4G,Two Year,51,777.69,39620.72,25.54,1510,4,4,Yes
BSNL466331,Tamil Nadu,Postpaid,None,Monthly,48,692.13,33189.3,23.15,169,4,3,Yes
BSNL956788,Kerala,Prepaid,Broadband,Monthly,56,157.62,8885.27,30.37,1694,0,0,No
BSNL919724,Kerala,Prepaid,4G,Two Year,44,1025.76,45247.55,47.0,1684,2,0,No
BSNL411274,Kerala,Postpaid,3G,Monthly,41,523.13,21449.0,17.9,925,2,1,No
BSNL766204,Telangana,Prepaid,3G,Monthly,59,423.15,25015.36,28.79,1339,0,0,No
BSNL687003,Andhra Pradesh,Prepaid,3G,Two Year,71,803.65,57235.87,20.44,1432,0,0,No
BSNL956595,Tamil Nadu,Prepaid,4G,Monthly,15,878.63,13243.87,35.42,1031,3,0,Yes
BSNL150775,Karnataka,Prepaid,4G,Monthly,68,913.58,62046.28,9.18,400,2,0,No
BSNL848761,Tamil Nadu,Prepaid,Broadband,Annual,20,239.37,4927.98,34.37,918,5,2,Yes
BSNL389678,Karnataka,Prepaid,None,Monthly,28,908.95,25404.78,44.09,1224,3,0,No
BSNL866104,Andhra Pradesh,Prepaid,3G,Monthly,21,596.52,12491.9,5.61,1328,0,0,No
BSNL884832,Maharashtra,Prepaid,Broadband,Annual,64,1193.9,76325.68,41.32,491,0,0,No
BSNL130646,Tamil Nadu,Prepaid,4G,Monthly,21,701.85,14685.71,42.28,996,4,5,Yes
BSNL828014,Karnataka,Postpaid,4G,Monthly,35,734.21,25641.45,44.07,1490,0,0,No
BSNL688258,Maharashtra,Postpaid,4G,Monthly,53,461.03,24566.91,48.19,880,1,1,No
BSNL520871,Kerala,Prepaid,Broadband,Two Year,1,1033.43,1131.92,12.38,1457,3,0,Yes
BSNL617151,Andhra Pradesh,Postpaid,Broadband,Annual,49,1037.6,50960.08,42.97,378,3,1,Yes
BSNL188968,Andhra Pradesh,Prepaid,3G,Monthly,15,313.14,4795.45,1.36,846,4,1,Yes
BSNL907615,Tamil Nadu,Prepaid,4G,Annual,66,547.34,36012.38,35.2,311,2,2,Yes
BSNL694552,Karnataka,Postpaid,4G,Monthly,1,1017.02,889.96,38.32,1990,4,3,Yes
BSNL176558,Telangana,Prepaid,Broadband,Two Year,25,1184.79,29626.37,1.8,176,3,4,Yes
BSNL646991,Karnataka,Postpaid,4G,Two Year,16,989.74,15801.3,2.45,616,1,0,No
BSNL619270,Maharashtra,Prepaid,4G,Monthly,45,837.4,37694.37,47.78,878,2,0,Yes
BSNL331439,Karnataka,Postpaid,None,Annual,32,597.89,18970.64,1.33,931,3,4,Yes
BSNL131817,Kerala,Prepaid,3G,Two Year,52,653.84,34098.45,37.89,720,2,2,Yes
BSNL508933,Andhra Pradesh,Postpaid,4G,Monthly,63,963.45,60641.2,24.37,231,1,1,Yes
BSNL968489,Telangana,Prepaid,4G,Monthly,53,253.5,13271.82,45.01,1276,3,3,Yes
BSNL494277,Maharashtra,Prepaid,4G,Annual,25,453.97,11196.6,33.85,1728,0,0,No
BSNL746928,Andhra Pradesh,Postpaid,Broadband,Annual,7,870.53,6152.81,19.54,580,3,0,No
BSNL680376,Kerala,Prepaid,3G,Annual,62,520.12,32365.72,15.54,1041,1,0,No
BSNL547808,Maharashtra,Postpaid,4G,Monthly,9,575.21,5157.02,40.59,359,3,3,Yes
BSNL898318,Maharashtra,Postpaid,Broadband,Monthly,37,979.15,36219.51,28.4,1044,2,0,Yes
BSNL772374,Maharashtra,Prepaid,4G,Monthly,9,163.55,1477.7,44.09,384,4,1,Yes
BSNL452061,Karnataka,Prepaid,4G,Annual,25,655.17,16460.6,34.19,132,2,1,No
BSNL827435,Telangana,Prepaid,Broadband,Annual,15,742.52,10995.01,14.08,1390,1,2,No
BSNL968479,Maharashtra,Prepaid,4G,Annual,45,538.53,24410.15,6.74,948,2,0,Yes
BSNL351709,Karnataka,Prepaid,4G,Monthly,30,1162.72,35068.71,3.34,263,3,4,Yes
BSNL876479,Karnataka,Postpaid,Broadband,Monthly,32,1032.03,33163.56,30.7,1764,1,0,No
BSNL457685,Karnataka,Prepaid,Broadband,Annual,5,677.45,3395.09,32.78,1532,1,0,No
BSNL395589,Tamil Nadu,Prepaid,Broadband,Annual,53,1081.08,57405.8,41.96,1744,0,1,No
BSNL239925,Andhra Pradesh,Prepaid,4G,Annual,19,845.79,16269.07,19.5,401,2,2,No
BSNL463805,Kerala,Postpaid,4G,Monthly,45,1159.28,52143.59,2.56,1932,3,0,Yes
BSNL902650,Karnataka,Prepaid,4G,Annual,56,1012.43,56747.89,34.21,641,1,0,No
BSNL339520,Tamil Nadu,Postpaid,4G,Monthly,70,623.26,43760.84,44.78,1140,0,2,No
BSNL908642,Tamil Nadu,Prepaid,4G,Two Year,12,805.87,9473.15,44.9,1660,0,0,No
BSNL747145,Kerala,Prepaid,4G,Monthly,35,708.9,24804.72,46.05,112,1,1,No
BSNL538585,Karnataka,Prepaid,3G,Monthly,17,267.31,4636.41,21.44,1794,1,0,No
BSNL970144,Kerala,Prepaid,4G,Monthly,49,422.46,20522.83,1.05,1739,0,1,No
BSNL297697,Maharashtra,Prepaid,3G,Monthly,35,430.25,15190.51,39.77,714,2,1,No
BSNL896218,Karnataka,Prepaid,None,Monthly,56,240.24,13434.17,27.85,1631,1,2,Yes
BSNL193030,Maharashtra,Prepaid,Broadband,Annual,8,425.74,3584.91,13.69,177,4,1,Yes
BSNL343261,Telangana,Prepaid,4G,Annual,18,820.77,14865.38,32.57,1387,1,0,No
BSNL237797,Telangana,Postpaid,4G,Monthly,33,522.98,17220.57,12.14,965,0,1,No
BSNL526349,Karnataka,Prepaid,4G,Monthly,28,489.71,13769.94,15.82,1151,1,0,No
BSNL823971,Maharashtra,Prepaid,None,Monthly,10,549.71,5535.87,18.43,700,1,1,No
BSNL588421,Telangana,Prepaid,4G,Monthly,48,445.17,21351.05,46.42,1733,5,2,Yes
BSNL805003,Maharashtra,Prepaid,Broadband,Monthly,19,1068.04,20323.62,41.5,1727,2,2,No
BSNL892445,Maharashtra,Prepaid,4G,Annual,10,304.05,3215.61,27.0,1210,3,3,Yes
BSNL475855,Tamil Nadu,Prepaid,Broadband,Two Year,8,168.46,1470.38,7.83,561,5,1,Yes
BSNL923302,Tamil Nadu,Prepaid,3G,Monthly,28,1145.58,32026.54,27.62,760,3,2,Yes
BSNL528346,Tamil Nadu,Prepaid,Broadband,Annual,14,154.78,2011.33,36.58,403,1,0,No
BSNL722862,Tamil Nadu,Prepaid,4G,Monthly,51,1002.34,51124.3,31.06,487,0,1,No
BSNL702173,Telangana,Prepaid,4G,Monthly,41,788.05,32444.11,12.46,564,5,1,Yes
BSNL753364,Kerala,Prepaid,4G,Annual,38,802.68,30631.79,29.63,346,4,1,Yes
BSNL976369,Maharashtra,Prepaid,3G,Monthly,4,1005.77,4057.89,26.59,1312,4,1,Yes
BSNL265223,Tamil Nadu,Prepaid,4G,Monthly,26,1062.23,27810.65,30.25,709,1,0,No
BSNL952277,Maharashtra,Postpaid,4G,Monthly,5,903.19,4622.61,29.75,565,4,2,Yes
BSNL420360,Kerala,Prepaid,Broadband,Monthly,38,279.14,10713.29,49.25,209,1,0,No
BSNL824304,Andhra Pradesh,Postpaid,4G,Two Year,27,369.94,9991.73,12.67,681,2,2,Yes
BSNL186641,Telangana,Prepaid,4G,Annual,25,579.87,14524.36,18.53,1630,1,1,No
BSNL516562,Kerala,Postpaid,Broadband,Two Year,35,788.84,27608.73,48.76,1990,2,5,Yes
BSNL915129,Maharashtra,Prepaid,Broadband,Annual,12,838.87,10132.96,37.49,708,2,2,Yes
BSNL453673,Tamil Nadu,Prepaid,Broadband,Annual,48,244.57,11583.37,13.82,861,1,0,No
BSNL116734,Karnataka,Postpaid,3G,Monthly,21,844.14,17537.25,37.11,1594,2,2,Yes
BSNL167333,Karnataka,Prepaid,4G,Monthly,51,806.94,41041.15,32.22,438,1,0,No
BSNL434520,Kerala,Prepaid,4G,Monthly,10,762.0,7750.28,32.91,796,0,1,No
BSNL552778,Telangana,Prepaid,4G,Two Year,15,472.82,7148.25,34.31,330,2,2,Yes
BSNL671680,Maharashtra,Postpaid,4G,Monthly,20,869.18,17533.44,35.83,821,4,0,Yes
BSNL763911,Andhra Pradesh,Postpaid,3G,Annual,24,819.02,19648.9,13.14,1183,0,0,No
BSNL868259,Andhra Pradesh,Prepaid,Broadband,Annual,46,424.04,19658.69,39.67,1319,1,1,No
BSNL761568,Kerala,Prepaid,4G,Monthly,69,959.58,66159.25,27.54,475,0,0,No
BSNL538883,Telangana,Prepaid,Broadband,Monthly,56,1105.87,62038.53,30.14,565,3,1,Yes
BSNL889308,Kerala,Prepaid,4G,Monthly,25,979.73,24501.71,11.78,1844,1,1,No
BSNL151311,Andhra Pradesh,Postpaid,Broadband,Annual,41,531.15,21949.02,21.99,1283,4,4,Yes
BSNL291962,Telangana,Prepaid,4G,Annual,5,845.48,4306.23,25.46,1453,2,0,No
BSNL884890,Tamil Nadu,Prepaid,4G,Monthly,25,328.49,8260.75,29.65,1059,2,3,Yes
BSNL684077,Telangana,Postpaid,4G,Monthly,71,541.6,38345.11,27.79,514,0,0,No
BSNL243611,Maharashtra,Prepaid,4G,Annual,68,845.41,57503.85,40.37,1638,3,0,No
BSNL528897,Kerala,Postpaid,4G,Monthly,14,641.99,9112.32,18.19,1202,3,3,Yes
BSNL437159,Andhra Pradesh,Prepaid,Broadband,Monthly,15,665.79,9898.29,13.23,469,3,1,Yes
BSNL790179,Telangana,Prepaid,4G,Monthly,14,991.68,13960.1,8.9,1384,2,0,No
BSNL829783,Kerala,Prepaid,None,Annual,39,536.57,20784.53,32.13,1585,3,0,No
BSNL269200,Karnataka,Prepaid,None,Monthly,33,539.83,17615.11,23.21,282,0,0,No
BSNL706458,Telangana,Postpaid,Broadband,Monthly,33,987.23,32629.87,13.63,1768,2,3,Yes
BSNL920636,Telangana,Prepaid,4G,Two Year,27,237.03,6498.27,12.43,750,5,2,Yes
BSNL666993,Tamil Nadu,Postpaid,Broadband,Monthly,27,575.02,15459.65,12.44,1227,3,3,Yes
BSNL106362,Andhra Pradesh,Prepaid,Broadband,Two Year,43,633.84,27082.01,43.03,632,1,2,Yes
BSNL334561,Karnataka,Prepaid,Broadband,Monthly,47,708.54,33344.27,20.86,247,3,6,Yes
BSNL254676,Telangana,Prepaid,4G,Monthly,47,181.74,8355.9,33.99,133,0,0,No
BSNL738073,Kerala,Postpaid,3G,Monthly,70,377.87,26345.69,18.95,274,3,3,Yes
BSNL832555,Tamil Nadu,Prepaid,4G,Annual,24,697.0,16605.67,34.93,1295,1,4,Yes
BSNL616755,Karnataka,Prepaid,4G,Monthly,46,328.72,14932.55,29.28,1066,4,2,Yes
BSNL474406,Karnataka,Prepaid,4G,Two Year,38,791.93,30228.1,32.44,845,1,3,Yes
BSNL606700,Maharashtra,Postpaid,4G,Monthly,33,264.2,8711.06,8.08,1226,2,0,No
BSNL639278,Maharashtra,Prepaid,Broadband,Monthly,69,1178.97,81206.36,49.2,327,0,0,No
BSNL975564,Andhra Pradesh,Prepaid,4G,Monthly,65,325.07,21113.38,31.88,144,5,2,Yes
BSNL443658,Maharashtra,Prepaid,None,Two Year,38,400.78,15415.42,16.94,440,1,0,No
BSNL493357,Karnataka,Postpaid,4G,Annual,18,294.79,5388.07,29.6,154,3,2,Yes
BSNL444421,Tamil Nadu,Postpaid,3G,Two Year,65,330.8,21306.29,21.52,908,1,2,Yes
BSNL421022,Maharashtra,Postpaid,4G,Annual,27,655.75,17865.5,13.03,1788,1,0,No
BSNL319155,Andhra Pradesh,Prepaid,4G,Annual,11,384.76,4285.65,41.63,1813,1,0,No
BSNL526119,Karnataka,Postpaid,None,Annual,53,818.97,43240.3,3.01,420,4,1,No
BSNL751454,Andhra Pradesh,Prepaid,4G,Annual,52,908.47,47127.26,26.72,324,2,1,Yes
BSNL114962,Telangana,Prepaid,3G,Monthly,7,735.41,4983.54,2.41,532,1,0,No
BSNL596995,Telangana,Prepaid,4G,Two Year,33,849.03,28169.8,16.51,1343,2,1,No
BSNL227851,Andhra Pradesh,Prepaid,4G,Annual,63,615.35,38657.25,17.92,387,2,1,Yes
BSNL459969,Tamil Nadu,Postpaid,Broadband,Annual,7,542.51,3969.18,45.82,1128,0,2,No
BSNL722317,Kerala,Postpaid,4G,Annual,21,169.07,3544.95,33.25,509,4,4,Yes
BSNL415097,Andhra Pradesh,Prepaid,4G,Monthly,25,718.21,17766.66,25.58,639,3,4,Yes
BSNL665401,Andhra Pradesh,Prepaid,Broadband,Monthly,53,342.67,18129.57,6.54,1133,0,1,No
BSNL180355,Andhra Pradesh,Prepaid,4G,Monthly,63,419.71,26292.3,40.71,1741,1,1,No
BSNL217816,Telangana,Prepaid,Broadband,Annual,36,629.61,22541.25,48.37,929,0,0,No
BSNL906457,Maharashtra,Prepaid,4G,Monthly,1,411.71,377.81,34.09,1415,5,2,Yes
